"GiftId","TripId"
81649,6
68859,6
23557,6
29459,6
52911,6
97213,6
22053,6
29549,6
34471,6
49338,6
28732,6
70293,6
63328,6
19564,6
67136,6
64400,6
3052,6
92647,6
8703,6
38923,6
18910,6
15363,6
83212,6
87708,6
84009,6
98882,6
30027,6
6017,6
56955,6
2821,6
55393,6
46447,6
78904,6
54358,6
43736,6
77890,6
18275,6
25168,6
61704,6
81135,6
66523,7
62467,7
81406,7
95815,7
30178,7
62473,7
67076,7
62976,7
97389,7
23035,7
34851,7
51206,7
88705,7
21734,7
92851,7
61868,7
22719,7
97681,7
33955,7
4496,7
17015,7
75233,7
73910,7
18641,7
10464,7
71518,7
40641,7
39955,7
28608,7
10803,7
99544,7
10709,7
54897,7
55725,7
60741,7
91271,7
48011,7
59348,7
77027,7
54820,7
3140,7
26275,7
50779,7
40475,7
66975,7
16889,7
35578,7
91610,7
71536,7
94003,7
3502,7
63655,7
94478,7
9500,7
56427,7
36817,7
68988,7
97125,7
17596,7
15747,7
87710,7
54292,7
28037,8
85396,8
64542,8
46017,8
70652,8
64954,8
96509,8
49303,8
42739,8
31059,8
91927,8
82064,8
30599,8
60348,8
20917,8
94837,8
82623,8
64580,8
35244,8
85167,8
9153,8
98546,8
30080,8
83015,8
58617,8
2078,8
86413,8
10805,8
13069,8
34474,8
69231,8
93357,8
77650,8
92568,8
34749,8
6560,8
20256,8
58274,8
37296,8
10766,8
93021,8
29537,8
94279,8
39214,8
20744,8
99726,8
84424,8
33135,8
68657,8
83405,8
65616,8
24334,8
60283,8
97838,8
65235,8
29825,8
51612,8
26095,8
25856,8
14640,8
97020,8
1481,8
39674,8
5609,8
26972,8
63741,8
23553,8
47893,8
35608,8
14342,8
44903,8
12954,8
86766,8
24365,8
79858,8
88442,8
13676,9
46028,9
17038,9
41152,9
1040,9
2736,9
89298,9
3888,9
62064,9
58739,9
53028,9
44935,9
74382,9
61882,9
32771,9
65494,9
49084,9
48103,9
62605,9
54225,9
18269,9
67669,9
50560,9
82617,9
13399,9
20611,9
95205,9
81172,9
49582,9
78763,9
34227,9
16246,9
99316,9
26962,9
30637,9
46516,9
40408,9
91091,9
60349,9
99013,9
57735,9
30623,9
96170,9
77753,9
65472,9
34735,9
13213,9
51462,9
40616,9
24840,9
30813,9
95070,9
13486,9
26076,9
91786,9
1026,9
30448,9
24745,9
26691,9
40040,9
67566,9
73421,9
67792,9
12204,9
5806,9
87208,9
55774,9
93324,9
5053,9
59602,9
17181,9
70133,9
98515,9
90311,10
79398,10
93825,10
99995,10
24855,10
36216,10
37608,10
13550,10
48491,10
1438,10
85289,10
92221,10
12677,10
78308,10
93319,10
5444,10
84228,10
55924,10
92923,10
40849,10
72426,10
23791,10
25285,10
13748,10
11505,10
61693,10
31230,10
81577,10
22004,10
85182,10
15271,10
72724,10
63877,10
4048,10
93668,10
22956,10
14544,10
38840,10
59644,10
46349,10
2363,10
38798,10
44063,10
91892,10
14052,10
25294,10
15699,10
74026,10
19806,10
18220,10
957,10
45584,10
50821,10
34916,10
84566,10
22680,10
38540,10
6035,10
51677,10
12378,10
21846,11
57690,11
35865,11
91893,11
52114,11
8516,11
790,11
95432,11
42975,11
53938,11
71908,11
98307,11
67654,11
12700,11
65157,11
40126,11
5003,11
45447,11
36497,11
89422,11
41342,11
33371,11
36084,11
56660,11
99104,11
96504,11
21625,11
17004,11
84221,11
35297,11
48350,11
96448,11
65879,11
45257,11
88629,11
10640,11
98105,11
59877,11
11930,11
81364,11
72886,11
57163,11
57745,11
74559,11
35646,11
38774,11
47593,11
77618,11
21288,11
42060,11
24098,11
99583,11
72664,11
47691,11
99759,11
83293,11
913,11
74077,11
66846,11
68043,11
65758,11
96597,11
98562,11
67781,11
4760,12
89540,12
50900,12
44507,12
31299,12
88723,12
80076,12
82273,12
41436,12
73039,12
98599,12
12054,12
73628,12
93621,12
34252,12
41175,12
36123,12
76814,12
81603,12
92684,12
89941,12
68971,12
93681,12
32000,12
44371,12
70001,12
99446,12
73232,12
20319,12
46821,12
47749,12
85723,12
58856,12
10910,12
70855,12
65234,12
3430,12
9342,12
57547,12
48124,12
56684,12
42709,12
24525,12
46145,12
58720,12
16530,12
7322,12
43973,12
85453,12
12159,12
88776,12
3610,12
67383,12
30817,12
37964,12
91418,12
58357,12
12456,12
78166,12
77619,12
47512,12
32965,12
4646,12
16776,12
44053,12
37409,12
60559,12
16419,12
5753,12
54853,12
27055,12
43533,12
82718,12
19624,12
41305,13
94168,13
89872,13
54284,13
5098,13
50803,13
29001,13
71051,13
47822,13
35324,13
69170,13
401,13
7955,13
50527,13
71795,13
31028,13
89526,13
88313,13
29789,13
49353,13
59132,13
12082,13
74383,13
17206,13
17728,13
51406,13
6432,13
24512,13
75955,13
41404,13
13039,13
7851,13
21641,13
9765,13
31373,13
27507,13
34682,13
64717,13
71077,13
95184,13
35681,13
91368,13
33408,13
47145,13
74314,13
60591,13
70968,13
29431,13
35888,13
2377,13
48204,13
65740,13
44197,13
36070,13
55143,13
60453,13
81783,13
33158,13
52167,13
87957,13
687,13
78768,13
84268,13
39883,13
86978,13
28744,13
25461,13
81607,13
17509,13
51551,13
19901,13
40269,13
60880,13
37464,13
34325,13
26300,13
74073,13
77297,13
50567,13
91081,13
96803,13
16761,13
45663,13
64062,13
57232,14
64805,14
1733,14
62248,14
47193,14
17613,14
15366,14
92625,14
6620,14
24980,14
5689,14
33857,14
72162,14
12520,14
78492,14
81944,14
56010,14
71813,14
80097,14
75571,14
12912,14
46898,14
47728,14
30543,14
64775,14
58529,14
8708,14
79780,14
69212,14
45203,14
95513,14
78563,14
86792,14
6585,14
27630,14
71004,14
11713,14
94681,14
52603,14
94504,14
42216,14
60359,14
21306,14
37613,14
59500,14
2585,14
6737,14
57574,14
24519,14
20858,14
86364,14
91191,14
83579,14
72889,14
80879,14
12368,14
80595,14
44609,14
34457,14
96927,14
7468,14
80432,14
19911,14
13221,14
44571,14
23084,14
83701,14
66592,14
29162,14
73335,14
11354,14
62308,14
75246,14
69448,14
11896,14
10937,14
59810,14
57449,14
30657,14
42425,14
6099,14
73902,14
24986,14
4267,14
91156,14
59194,14
28987,14
86280,14
85731,14
32005,14
97189,14
47004,14
32404,14
63563,14
168,14
59296,14
50511,14
79131,14
68895,14
35460,14
19057,14
57489,14
53767,14
69409,15
64180,15
61242,15
97143,15
19291,15
16995,15
45567,15
71304,15
30288,15
3874,15
93448,15
88666,15
11596,15
7879,15
44438,15
13948,15
78641,15
91708,15
17161,15
3614,15
97578,15
97679,15
92810,15
59851,15
6799,15
10199,15
79043,15
50376,15
16714,15
72692,15
92910,15
63279,15
27662,15
98167,15
72989,15
58407,15
99053,15
4578,15
93244,15
90955,15
90709,15
61359,15
46173,15
89137,15
48822,15
23297,15
9366,15
94589,15
43635,15
63255,15
37224,15
58956,15
83729,15
438,15
65412,15
13454,15
16065,15
80359,15
99521,15
83763,15
63057,15
1241,15
82372,15
19891,15
34234,15
7519,15
54601,15
26002,15
62882,15
33177,15
86307,15
90889,15
38743,16
59107,16
29886,16
42532,16
61568,16
81249,16
18049,16
48374,16
55142,16
42998,16
61107,16
35891,16
76053,16
18316,16
51364,16
96551,16
66475,16
16504,16
35503,16
80865,16
62788,16
55173,16
98857,16
35518,16
27779,16
77700,16
35259,16
39899,16
27869,16
92770,16
85908,16
39701,16
59250,16
65444,16
11748,16
12785,16
47458,16
13427,16
9176,16
79316,16
78905,16
47242,16
41781,16
29806,16
71505,16
84019,16
88949,16
40629,16
58524,16
95157,16
83661,16
8519,16
45825,16
37561,16
39957,16
97442,16
64523,16
64646,16
79823,16
18026,16
34745,16
58919,16
4513,16
87588,16
30806,16
79750,16
20077,16
430,16
97027,17
67357,17
6770,17
82667,17
71242,17
60725,17
29063,17
99030,17
75915,17
89902,17
90558,17
37470,17
2208,17
60916,17
35037,17
86649,17
6773,17
3476,17
32721,17
65353,17
54180,17
4891,17
98203,17
65468,17
18920,17
58032,17
56903,17
46186,17
72281,17
87349,17
15490,17
620,17
68830,17
96781,17
62816,17
99499,17
7357,17
62082,17
87203,17
28090,17
74712,17
95648,17
84373,17
16251,17
65475,17
43855,17
68037,17
80712,17
18539,17
90649,17
33530,17
11928,17
45636,17
20629,17
66395,17
89465,17
19049,17
58013,17
62879,17
42323,17
89803,17
2641,17
98558,17
33718,17
4172,17
68200,17
88727,17
83522,17
76018,17
17915,17
20074,17
69551,18
5961,18
48137,18
18770,18
58884,18
89102,18
33802,18
32574,18
14506,18
51824,18
72922,18
63949,18
33217,18
71021,18
21274,18
66752,18
35691,18
99776,18
27756,18
31616,18
37521,18
47399,18
95769,18
83908,18
78577,18
63927,18
93238,18
82463,18
76316,18
84198,18
81078,18
43851,18
15600,18
77914,18
6441,18
62454,18
71591,18
42861,18
82311,18
42815,18
45574,18
83752,18
56142,18
59887,18
75036,18
92132,18
64044,18
57794,18
90611,18
39971,18
38672,18
88618,18
22912,18
72915,18
97000,18
11967,18
90773,18
33413,18
39182,18
340,18
16283,18
95162,18
22608,18
10479,18
93344,18
34023,18
19372,18
46201,18
30823,18
74097,18
3739,18
55853,18
1818,18
30326,18
12564,18
22720,18
70178,18
31231,19
1560,19
98597,19
37285,19
28244,19
86237,19
76271,19
95206,19
47889,19
20304,19
61896,19
38251,19
48960,19
32208,19
81338,19
51751,19
3993,19
66031,19
82138,19
27601,19
38163,19
27031,19
56524,19
12559,19
42860,19
29545,19
63327,19
82188,19
15759,19
82865,19
66034,19
99363,19
1644,19
69912,19
90187,19
51008,19
87650,19
29700,19
75539,19
3981,19
27499,19
93283,19
99128,19
34707,19
28670,19
5691,19
92027,19
5873,19
15016,19
53838,19
57455,19
67650,19
57554,19
91405,19
9757,19
27570,19
13005,19
2395,19
46968,19
93260,19
12107,19
68148,19
76850,19
34420,19
72901,19
80304,19
29511,19
87190,19
36775,19
91944,19
55115,20
11433,20
31607,20
3060,20
17218,20
88208,20
5696,20
929,20
79836,20
47259,20
7063,20
86883,20
50222,20
31560,20
65722,20
3627,20
11814,20
21341,20
51794,20
89580,20
63412,20
30866,20
87051,20
34051,20
50584,20
51253,20
81764,20
31140,20
43276,20
49825,20
95814,20
3853,20
97841,20
98941,20
13150,20
86059,20
98864,20
83939,20
49194,20
48119,20
94103,20
42548,20
61013,20
84814,20
50472,20
66002,20
43492,20
8721,20
63963,20
77254,20
17816,20
22034,20
89589,20
91227,20
65741,20
51686,21
98173,21
47491,21
90457,21
35965,21
16230,21
22241,21
80080,21
79031,21
53019,21
48923,21
94427,21
19196,21
28896,21
84173,21
71750,21
70686,21
90952,21
94990,21
419,21
42253,21
92674,21
14785,21
26147,21
98489,21
13994,21
22489,21
39642,21
69408,21
41111,21
78908,21
55532,21
56834,21
92894,21
81617,21
2241,21
3751,21
556,21
81581,21
53418,21
37284,21
84259,21
26022,21
59915,21
81340,21
88887,21
93610,21
61474,21
42017,21
87741,21
45021,21
64254,21
31991,21
9428,21
67742,21
43945,21
65681,21
1311,21
59816,21
28947,21
49422,21
93472,21
4221,21
17909,21
58226,21
44181,22
22530,22
5082,22
75767,22
48081,22
48609,22
83745,22
61440,22
37097,22
6687,22
71349,22
65661,22
57476,22
97553,22
89558,22
66587,22
32113,22
3437,22
46131,22
33364,22
98652,22
38049,22
6647,22
71362,22
93088,22
50838,22
907,22
58468,22
26224,22
4482,22
25663,22
20162,22
76651,22
45066,22
79480,22
66680,22
24015,22
39006,22
83005,22
55267,22
90089,22
18519,22
88675,22
30135,22
17300,22
4561,22
48843,22
61788,22
58251,22
81100,22
93314,22
22545,22
27699,22
8424,22
41524,22
72312,22
946,22
11441,22
84563,22
68365,22
84673,22
13801,22
13625,22
50075,22
54618,22
888,22
32990,22
42092,22
15914,22
17891,22
19150,22
86342,22
68030,22
55937,22
58060,22
64743,22
37562,22
7550,23
48707,23
46902,23
17221,23
38644,23
32262,23
85119,23
71705,23
79674,23
17482,23
9998,23
26221,23
64481,23
65551,23
97715,23
46523,23
28885,23
41766,23
86201,23
84251,23
36801,23
93385,23
43308,23
92431,23
46138,23
93690,23
94580,23
97080,23
32065,23
20497,23
45984,23
90838,23
63917,23
46805,23
62551,23
28475,23
80368,23
35894,23
73877,23
79199,23
56954,23
20104,23
37812,23
41340,23
15611,23
72592,23
23669,23
92551,23
63249,23
75551,23
99403,23
59844,23
63298,23
18490,23
46408,23
73652,23
39806,23
86133,23
76751,23
48130,23
1831,23
17267,23
57869,23
99619,23
2847,23
29261,23
33818,23
97771,23
22923,23
76497,23
4295,23
16244,23
16783,23
24761,24
86674,24
2036,24
2584,24
75900,24
41398,24
48032,24
99340,24
59939,24
202,24
11666,24
20844,24
26949,24
42478,24
55153,24
56765,24
61966,24
31964,24
98894,24
32927,24
33202,24
98382,24
23227,24
27971,24
47567,24
76614,24
15034,24
73777,24
91031,24
57415,24
86000,24
220,24
14019,24
17933,24
43029,24
53217,24
59357,24
9771,24
798,24
48844,24
56771,24
58471,24
85117,24
90746,24
71685,24
2924,24
31043,24
88180,24
64123,24
54702,24
10459,24
70807,24
9931,24
67421,24
63815,24
54583,24
13245,24
77069,24
15680,24
84038,24
26057,24
86855,24
41784,24
85072,24
38333,24
56013,24
83274,24
69659,25
82631,25
13054,25
569,25
94311,25
70736,25
51971,25
33705,25
66610,25
28975,25
4415,25
18084,25
87063,25
64049,25
33499,25
53615,25
98087,25
35150,25
55775,25
10737,25
27483,25
20775,25
92605,25
56399,25
24078,25
25911,25
9190,25
47284,25
71481,25
86155,25
62908,25
50351,25
30276,25
14592,25
86719,25
63387,25
42452,25
52761,25
35383,25
30547,25
83976,25
93957,25
68456,25
70217,25
49860,25
49661,25
69327,25
22924,25
65578,25
62344,25
34061,25
52018,25
63616,25
63537,25
68758,25
90815,25
82125,25
58842,25
3090,25
16209,25
60311,25
35533,25
45328,25
47655,25
27536,26
16424,26
82614,26
53949,26
97341,26
13087,26
66079,26
48194,26
44243,26
71032,26
57613,26
79077,26
29785,26
10218,26
50449,26
42974,26
31555,26
77212,26
400,26
45727,26
88187,26
14556,26
20452,26
49340,26
53841,26
92351,26
71814,26
60884,26
815,26
7924,26
40506,26
20245,26
97447,26
60223,26
22360,26
60832,26
82762,26
83156,26
19527,26
99823,26
99342,26
66226,26
52452,26
4640,26
66422,26
95249,26
37581,26
18186,26
2499,26
93732,26
16524,26
17922,26
38030,26
96750,26
60145,26
71968,26
84969,26
64054,26
10971,26
31653,26
25785,26
68681,26
52041,26
84660,26
9703,26
29066,26
55643,27
45529,27
55432,27
61911,27
71825,27
48148,27
90586,27
13513,27
18479,27
67187,27
44511,27
42818,27
11098,27
8252,27
34870,27
58757,27
78811,27
97412,27
39331,27
19792,27
82222,27
58790,27
60170,27
44816,27
58728,27
94628,27
39242,27
29430,27
62452,27
10853,27
59606,27
69827,27
24209,27
62025,27
20321,27
8347,27
99996,27
69316,27
13546,27
94599,27
68923,27
7426,27
35002,27
38182,27
80597,27
4675,27
68689,27
21591,27
27076,27
28985,27
12379,27
88396,27
26909,27
89715,27
78845,27
77181,27
22700,27
78941,27
12858,27
87444,27
31438,27
83219,27
64934,27
87693,27
58009,27
97281,28
32140,28
19115,28
60790,28
22690,28
25844,28
97590,28
69199,28
80403,28
82588,28
5661,28
24756,28
30373,28
56953,28
15868,28
42281,28
35311,28
14198,28
71544,28
76841,28
2216,28
83047,28
54774,28
24483,28
95922,28
11979,28
85652,28
3811,28
35000,28
84192,28
19407,28
49288,28
52032,28
36367,28
96274,28
4095,28
95805,28
21884,28
67175,28
5129,28
49774,28
49474,28
64971,28
17997,28
55440,28
15718,28
20710,28
78515,28
3195,28
15584,28
7050,28
64617,28
72959,28
51982,28
64792,28
80698,28
36135,28
50704,28
61565,28
53753,29
47983,29
33233,29
9806,29
43842,29
55277,29
33706,29
53345,29
55956,29
6765,29
79958,29
74621,29
23092,29
18815,29
44499,29
37644,29
32605,29
57170,29
26646,29
59020,29
19595,29
22524,29
81085,29
5781,29
19381,29
59339,29
85008,29
37645,29
38168,29
96817,29
55614,29
35783,29
98095,29
58619,29
52959,29
21564,29
94804,29
79587,29
10208,29
33791,29
45678,29
64751,29
22091,29
69076,29
17363,29
87058,29
91862,29
30808,29
12069,29
47647,29
74435,29
46254,29
46535,29
7378,29
92731,29
84746,29
6101,29
2716,29
82798,29
46035,29
73538,29
79412,29
96703,29
62570,29
81151,29
12889,29
87986,29
66933,29
33600,29
86416,29
98023,29
70725,29
27633,30
92617,30
63635,30
42303,30
26552,30
57427,30
68837,30
22366,30
503,30
37428,30
57400,30
41516,30
52463,30
9487,30
24643,30
7953,30
29617,30
33146,30
80328,30
53297,30
45565,30
71070,30
44479,30
35590,30
79745,30
19215,30
30873,30
82883,30
25236,30
95195,30
53589,30
71587,30
87388,30
37222,30
150,30
34959,30
75361,30
35522,30
84817,30
73991,30
33763,30
53993,30
46378,30
80951,30
75182,30
99382,30
39030,30
31485,30
98535,30
29381,30
13929,30
86990,30
41412,30
90112,30
10443,30
47524,30
26755,30
68972,30
85339,30
11100,30
43731,30
58554,30
69276,30
89273,30
59165,30
45543,30
69381,30
11977,30
91012,30
50273,30
74437,30
84014,30
52545,30
38156,30
88861,30
11737,30
96165,30
30161,30
68207,31
62080,31
28116,31
9711,31
78212,31
77509,31
67758,31
74255,31
81226,31
66142,31
93872,31
38790,31
30617,31
83463,31
66762,31
32048,31
10044,31
41593,31
64716,31
24490,31
74173,31
14612,31
28875,31
17011,31
38279,31
18216,31
60333,31
57126,31
6408,31
88229,31
75125,31
87938,31
76,31
24320,31
30566,31
31380,31
4716,31
49918,31
5635,31
3766,31
30575,31
12129,31
73235,31
90303,31
53590,31
62881,31
81632,31
33844,31
62098,31
12584,31
16110,31
62679,31
22189,31
3509,31
28619,31
99045,31
93291,31
32559,31
65250,31
9481,31
20749,31
87095,31
66518,31
78721,31
46534,31
24834,31
94309,31
9518,31
66169,31
63988,31
86546,31
46114,31
98901,31
19525,31
14636,31
45120,32
97848,32
40476,32
43789,32
49298,32
40221,32
27478,32
76434,32
40083,32
59597,32
66180,32
8510,32
65638,32
54056,32
62279,32
24181,32
26722,32
70842,32
29329,32
59639,32
38922,32
19041,32
53494,32
82882,32
57932,32
57769,32
44267,32
88211,32
30901,32
32469,32
45300,32
45303,32
93130,32
73780,32
70078,32
89842,32
64443,32
82226,32
38866,32
95399,32
10619,32
69420,32
39726,32
99949,32
68847,32
58339,32
87975,32
23442,32
8757,32
87774,32
49851,32
84909,32
62086,32
81689,32
90869,32
13871,32
75134,32
57356,32
62239,32
58763,32
97408,32
6412,32
10741,32
1057,32
98107,32
1585,33
86127,33
89705,33
9741,33
99069,33
91534,33
44485,33
14987,33
86770,33
36455,33
30374,33
18165,33
29762,33
51085,33
11002,33
67506,33
25714,33
62001,33
52005,33
26029,33
98611,33
82006,33
31202,33
55323,33
11992,33
48747,33
26356,33
93163,33
11251,33
96594,33
17346,33
22915,33
95586,33
75906,33
6727,33
98589,33
60213,33
84062,33
4551,33
63908,33
26143,33
29613,33
17209,33
58962,33
6341,33
27081,33
730,33
59690,33
23416,33
203,33
22730,33
63091,33
52767,33
66250,33
67116,33
44621,33
83265,33
34269,33
73513,33
53731,33
24427,33
5298,33
72500,33
28991,33
87715,33
69221,34
98903,34
85269,34
70893,34
10142,34
16831,34
54374,34
85348,34
9995,34
12714,34
73209,34
45899,34
11672,34
11731,34
8350,34
98692,34
15173,34
48015,34
70046,34
85085,34
3638,34
22585,34
64500,34
24538,34
94980,34
55203,34
88904,34
80411,34
40615,34
12066,34
5093,34
92030,34
55321,34
97781,34
59307,34
96199,34
96412,34
72048,34
12808,34
47107,34
94163,34
64972,34
41037,34
48677,34
38165,34
43616,34
14277,34
92307,34
15347,34
76247,34
32252,34
48225,34
65497,34
84794,34
99598,34
44697,34
89737,34
55364,34
49220,34
15960,34
29715,35
88642,35
69211,35
28511,35
49680,35
58893,35
11469,35
17790,35
7363,35
64116,35
40332,35
2896,35
81031,35
38292,35
58011,35
48848,35
71786,35
17659,35
68136,35
54380,35
35667,35
35490,35
12158,35
55251,35
77311,35
30751,35
81687,35
93008,35
82504,35
98088,35
90523,35
3800,35
50120,35
27544,35
89569,35
77310,35
12811,35
6526,35
70148,35
54313,35
42853,35
73347,35
62512,35
60457,35
40880,35
88516,35
57204,35
21431,35
1652,35
44131,35
16008,35
23981,35
91378,35
34050,35
69449,35
52909,35
95552,35
37326,35
82059,35
32411,36
57185,36
14041,36
44685,36
44614,36
79181,36
50446,36
69001,36
59861,36
86429,36
24052,36
12453,36
69802,36
17403,36
95627,36
61502,36
73655,36
84300,36
93504,36
82447,36
6945,36
24725,36
51362,36
94239,36
96454,36
39161,36
50606,36
70776,36
76095,36
21579,36
79600,36
80995,36
9544,36
98405,36
90270,36
68528,36
87821,36
90191,36
29538,36
59,36
68132,36
4071,36
60896,36
88832,36
99052,36
95424,36
28342,36
78730,36
90198,36
82646,36
46794,36
79692,36
68680,36
71503,36
49430,36
59377,36
46657,36
97209,36
25403,36
44590,36
42859,36
73396,36
28902,36
22682,36
20073,36
18850,36
56100,36
35153,36
98566,36
34163,36
97944,36
18745,36
71015,36
66121,36
20114,36
98066,36
60995,36
19968,37
51708,37
68927,37
51560,37
19950,37
88027,37
9093,37
59950,37
7011,37
15722,37
93214,37
15227,37
87610,37
17279,37
24597,37
3273,37
23245,37
99719,37
82823,37
67285,37
52203,37
64190,37
87304,37
1452,37
56216,37
94222,37
47821,37
9305,37
2824,37
66615,37
28154,37
10457,37
97029,37
14278,37
78329,37
72234,37
58064,37
62100,37
35117,37
17067,37
36547,37
17375,37
79324,37
59000,37
11007,37
64065,37
50429,37
72689,37
20184,37
36717,37
81139,37
29877,37
26666,37
19012,37
66199,37
87562,37
42485,37
7200,37
87306,37
51197,37
24899,37
47484,37
19947,37
72775,37
14859,37
36236,37
5869,37
68312,37
56150,37
10130,37
24665,37
4728,37
50049,37
8501,37
57137,37
71418,38
79813,38
16699,38
41239,38
6006,38
95463,38
60277,38
68225,38
71844,38
60669,38
1030,38
19409,38
48098,38
61905,38
24593,38
51925,38
93563,38
58481,38
61142,38
90831,38
73377,38
16914,38
41060,38
85906,38
17598,38
55727,38
95454,38
87783,38
54083,38
89175,38
71991,38
11821,38
60394,38
69874,38
26478,38
91316,38
853,38
98574,38
35090,38
79006,38
73971,38
3758,38
17991,38
28366,38
94707,38
89109,38
75689,38
12118,38
76327,38
53195,38
61122,38
77680,38
10382,38
5909,38
65529,38
58336,38
47466,38
61630,38
72870,38
43866,38
72244,38
57561,38
31091,38
13674,38
63612,38
99746,38
4133,38
50213,38
32830,38
21427,38
12473,39
97361,39
12340,39
87823,39
18487,39
14511,39
25849,39
59911,39
56134,39
24045,39
78525,39
581,39
55574,39
3963,39
9440,39
62426,39
90027,39
84423,39
64739,39
45341,39
692,39
76652,39
58320,39
52600,39
79552,39
16723,39
11846,39
8676,39
73567,39
35615,39
27818,39
32264,39
46391,39
92806,39
17266,39
52681,39
18545,39
13180,39
89281,39
64258,39
73212,39
80433,39
5415,39
3703,39
3294,39
45571,39
28923,39
85456,39
64214,39
28444,39
98803,39
59197,39
31229,39
46056,39
35934,39
30818,39
92259,39
4045,39
73408,39
2602,39
36968,39
25355,39
74882,39
86314,39
7583,39
91379,40
20377,40
42050,40
68983,40
34112,40
74242,40
97300,40
3479,40
4131,40
46104,40
28376,40
60489,40
40737,40
6815,40
22652,40
46869,40
16571,40
84359,40
39796,40
15376,40
87718,40
21101,40
48772,40
58672,40
34715,40
64433,40
80278,40
7589,40
16451,40
85781,40
20358,40
34526,40
82939,40
92272,40
55815,40
10004,40
16022,40
29436,40
70595,40
4182,40
58309,40
64341,40
42965,40
98582,40
73961,40
1272,40
2268,40
44824,40
