"GiftId","TripId"
68243,14
45883,14
80909,14
18697,14
78224,14
29154,14
29820,14
3125,14
7892,14
78345,14
11306,14
75978,14
44108,14
32198,14
33354,14
72419,14
93298,14
84477,14
86305,14
48207,14
63583,14
29081,14
73161,14
99968,14
17798,14
97963,14
45860,14
97850,14
75169,14
98302,14
6689,14
96083,14
24023,14
59160,14
59083,14
85122,14
94296,14
52002,14
41948,14
60686,14
9690,14
36954,14
96827,14
93722,14
17194,14
90138,15
78830,15
97789,15
41790,15
71636,15
26159,15
34047,15
38471,15
69124,15
11560,15
7991,15
19279,15
96140,15
54307,15
87598,15
32038,15
45738,15
29918,15
99035,15
67130,15
57555,15
34782,15
11473,15
40039,15
6227,15
37802,15
45725,15
77663,15
58636,15
1659,15
72396,15
14146,15
63506,15
67590,15
65277,15
70455,15
80094,15
51970,15
83815,15
70347,15
76277,15
9266,15
10694,15
52778,15
96665,15
78635,15
94388,15
85742,15
63312,15
14174,15
82259,15
41964,15
46670,15
89216,15
24321,15
31936,15
47104,15
69946,15
60021,15
15154,15
72737,15
14171,15
79414,15
570,15
3144,15
24110,15
60585,15
94567,15
47048,16
15145,16
49220,16
63091,16
58962,16
44181,16
5082,16
22530,16
730,16
27081,16
6341,16
89737,16
55364,16
37887,16
21867,16
33021,16
13745,16
47962,16
83514,16
2500,16
75533,16
52767,16
17209,16
75767,16
20162,16
45066,16
76651,16
39006,16
25663,16
48350,16
97681,16
57745,16
38774,16
96448,16
33955,16
28608,16
39955,16
11881,16
69240,16
67636,16
95046,16
22719,16
35646,16
74559,16
72886,16
7955,16
17300,16
30135,16
37562,16
59690,16
23416,16
69202,16
63354,16
67377,16
54666,16
84121,16
21287,16
24810,16
8370,16
19801,16
30548,16
401,16
81364,16
65879,16
99759,16
59348,16
10803,16
32467,16
57163,16
47691,16
66680,16
24015,16
79480,16
25730,16
33486,16
66418,16
18839,17
46592,17
60131,17
15767,17
62787,17
11668,17
95143,17
90460,17
87498,17
40941,17
64447,17
12900,17
12933,17
61546,17
49364,17
17132,17
24811,17
21053,17
55033,17
71430,17
8086,17
33687,17
75881,17
16339,17
63551,17
24967,17
80143,17
20618,17
21685,17
55359,17
1554,17
8172,17
14049,17
60354,17
47544,17
66627,17
71680,17
45443,17
633,17
53023,17
70238,17
28003,17
95979,17
42682,17
74448,17
24791,17
84281,17
25136,17
71981,17
29117,17
41848,17
6901,17
69290,17
35869,17
73919,17
67242,17
37196,17
4128,17
96411,17
38393,17
78927,17
70695,17
5252,17
32062,17
97940,17
28307,17
96677,17
52327,17
11870,18
51015,18
29095,18
52026,18
60361,18
5070,18
86546,18
22189,18
3509,18
93291,18
11979,18
14506,18
51824,18
33802,18
58884,18
18770,18
89102,18
59887,18
56142,18
35000,18
99045,18
46114,18
62098,18
12584,18
28619,18
16110,18
4442,18
67714,18
2491,18
68749,18
79051,18
48898,18
94935,18
82406,18
73685,18
21567,18
58985,18
50363,18
32082,18
84782,18
437,18
8977,18
79734,18
83738,18
61286,18
67399,18
18499,18
52945,18
18069,18
14735,18
52557,18
91299,18
902,18
19826,18
95893,18
61557,18
62679,18
32559,18
85652,18
3811,18
37464,18
42861,18
30813,18
52473,18
24840,18
13399,18
86072,18
50719,18
95070,18
50560,18
42815,18
45574,18
83752,18
32574,18
67669,18
26691,18
79233,18
89280,18
80335,18
72665,18
54225,18
95596,19
64394,19
29166,19
34433,19
94509,19
33154,19
93443,19
99343,19
32366,19
38026,19
83450,19
55958,19
61235,19
28697,19
10558,19
43561,19
89890,19
82413,19
90623,19
86010,19
64888,19
46943,19
82296,19
31911,19
36757,19
56817,19
53882,19
81480,19
46286,19
2229,19
61246,19
73608,19
23282,19
34910,19
82711,19
20799,19
84079,19
41464,19
24640,19
33377,19
14101,19
54895,19
48715,19
38410,19
47291,19
18003,19
59126,19
89449,19
68675,19
11351,19
89869,19
86590,19
33445,19
92762,19
86033,19
99241,19
73095,19
38108,19
89512,20
77844,20
24738,20
10776,20
95431,20
34536,20
16982,20
14871,20
36633,20
18258,20
42667,20
78094,20
45604,20
94489,20
50461,20
29387,20
77172,20
86185,20
42204,20
78994,20
99651,20
39569,20
81966,20
24792,20
65487,20
77857,20
22504,20
57830,20
8859,20
24999,20
67667,20
65133,20
71732,20
70508,20
83933,20
20132,20
8923,20
30604,20
76587,20
42753,20
67459,20
44379,20
58386,20
14128,20
22299,20
74617,20
37256,20
85105,20
36221,20
17035,20
57425,20
49034,20
24423,20
81833,20
81787,20
45177,20
73384,20
3875,20
18335,20
39721,20
31565,20
43370,20
11564,20
60703,20
50086,20
1965,21
4104,21
64322,21
1016,21
79188,21
49447,21
67126,21
6114,21
32680,21
43000,21
63264,21
49081,21
98469,21
99397,21
74257,21
34007,21
26090,21
20682,21
20257,21
60285,21
35684,21
85265,21
9042,21
47608,21
27763,21
2388,21
92438,21
11964,21
7681,21
78381,21
52893,21
99705,21
56715,21
19957,21
44783,21
10643,21
40246,21
62055,21
2741,21
63536,21
3360,21
82065,21
89508,21
81703,21
53012,21
89384,21
27236,21
52966,21
655,21
16357,21
98674,21
89344,21
29319,21
26406,21
26367,21
12792,21
32631,21
16621,21
31421,21
56753,21
26232,21
25966,21
80645,21
54909,21
83505,22
45919,22
68999,22
33631,22
87676,22
68366,22
19432,22
58671,22
39483,22
61875,22
43641,22
12275,22
88595,22
46787,22
77845,22
87850,22
12678,22
95594,22
94040,22
86299,22
45409,22
52649,22
2095,22
74304,22
30004,22
43859,22
68342,22
34080,22
43828,22
69904,22
14672,22
82568,22
91130,22
62654,22
24828,22
3770,22
8660,22
76236,22
26091,22
44549,22
60760,22
69295,22
25985,22
31251,22
67671,22
34071,22
79653,22
27595,22
66638,22
68692,22
34410,22
5660,22
16060,22
48974,22
261,22
67685,22
55665,22
75906,23
60213,23
6727,23
98589,23
24427,23
53731,23
46920,23
42673,23
52287,23
62424,23
84062,23
48609,23
58468,23
18519,23
88675,23
26224,23
48081,23
4551,23
4482,23
55267,23
21846,23
83005,23
72664,23
47593,23
4496,23
77027,23
18858,23
54186,23
22734,23
40641,23
77618,23
35297,23
95674,23
26544,23
54820,23
17015,23
99583,23
90089,23
83745,23
61440,23
5298,23
34269,23
73513,23
83265,23
72500,23
28991,23
86125,23
94732,23
44793,23
70763,23
93837,23
51363,23
97767,23
42002,23
58007,23
88849,23
84041,23
70737,23
56908,23
36212,23
93414,23
61970,23
66250,23
67116,23
29613,23
63908,23
26143,23
44621,23
69976,23
93431,24
10145,24
19761,24
6669,24
21821,24
63988,24
9518,24
41541,24
66169,24
52032,24
36367,24
83047,24
71021,24
72922,24
95769,24
63927,24
83908,24
78577,24
33217,24
63949,24
84192,24
19407,24
54774,24
24483,24
95922,24
24834,24
46534,24
49288,24
15678,24
26858,24
7015,24
92773,24
22949,24
87323,24
94309,24
54232,24
96274,24
2216,24
47399,24
37521,24
82372,24
6441,24
1241,24
62605,24
62454,24
77914,24
30448,24
44135,24
26076,24
40040,24
5402,24
20612,24
26857,24
13486,24
24745,24
18269,24
71591,24
82311,24
523,24
81342,24
45053,24
36135,24
4095,24
95805,24
64792,24
21274,24
27756,24
93238,24
31616,24
82463,24
15600,24
63057,24
44308,24
78711,24
21273,24
58017,24
85020,24
56472,24
91786,24
63639,24
27991,24
91008,25
37221,25
9143,25
3482,25
8135,25
50033,25
37333,25
86920,25
16916,25
25341,25
50242,25
45096,25
48296,25
97760,25
94986,25
96295,25
77227,25
20102,25
67463,25
61366,25
99416,25
78542,25
95944,25
15432,25
90381,25
98975,25
79143,25
2501,25
35534,25
80930,25
77757,25
29215,25
8236,25
32858,25
45702,25
87064,25
18330,25
74934,25
4751,25
40930,25
43003,25
64998,25
96696,25
69978,25
17390,25
31542,25
41371,25
77825,25
93898,25
43165,25
10075,25
81087,25
62989,25
58107,25
77030,25
85226,25
59578,25
16818,25
32089,25
4918,25
71537,25
41086,25
94209,25
18261,25
45168,25
99513,25
28427,25
22693,25
53061,25
55126,25
56219,25
53341,26
93098,26
92116,26
73805,26
8006,26
48784,26
82319,26
10832,26
45747,26
40512,26
19731,26
72693,26
45972,26
41322,26
51567,26
90499,26
54501,26
19348,26
57248,26
79817,26
75817,26
37627,26
70287,26
79717,26
32102,26
74305,26
67397,26
59459,26
533,26
82200,26
26465,26
3544,26
93167,26
90998,26
71074,26
44789,26
43053,26
76348,26
83801,26
17681,26
86004,26
93972,26
56512,26
52751,26
25318,26
48205,26
76514,26
9800,26
19568,26
62869,26
46194,26
15189,26
41971,26
66911,26
72408,26
95644,26
21149,26
10052,26
96250,26
87000,26
3010,26
15740,26
32449,26
42240,26
7356,26
92556,26
95153,26
38385,26
88122,26
41455,26
31989,26
71006,26
31966,27
88219,27
48813,27
67970,27
58948,27
68845,27
57502,27
42416,27
44798,27
95337,27
44407,27
88553,27
13681,27
37477,27
1907,27
26189,27
38363,27
47203,27
71965,27
51258,27
87124,27
22876,27
68714,27
85285,27
61926,27
22933,27
35912,27
33410,27
10739,27
56869,27
52773,27
36202,27
43612,27
88946,27
88021,27
74374,27
82323,27
62226,27
35790,27
45235,27
55684,27
53360,27
15063,27
18846,27
49785,27
66330,27
50023,27
29810,27
80727,27
3569,27
49003,27
79140,27
59144,27
59192,27
20784,27
43725,27
4039,27
71629,27
58396,27
30499,27
37813,27
49803,27
76793,27
96296,27
51313,27
61243,27
16237,27
25293,27
93171,27
73697,27
1446,27
43997,27
67256,28
2630,28
832,28
32894,28
66331,28
10394,28
5056,28
5142,28
99260,28
91212,28
26562,28
1131,28
62561,28
52491,28
91300,28
6159,28
82458,28
95928,28
31649,28
43489,28
50971,28
40483,28
66822,28
83134,28
3568,28
4397,28
18306,28
53295,28
5646,28
86666,28
86943,28
19811,28
88739,28
30343,28
97542,28
46492,28
750,28
29302,28
96169,28
85227,28
87025,28
66262,28
81099,28
56543,28
6900,28
28063,28
97751,28
92019,28
1606,28
74953,28
92658,28
69930,28
153,28
81865,28
45824,28
6076,28
62252,28
18131,28
11903,28
1083,28
19998,28
13295,28
34094,28
6205,28
89513,28
17812,28
26560,28
12274,28
77950,28
64903,28
80685,28
64806,28
70785,28
74250,28
59708,28
30192,29
32646,29
51769,29
64397,29
69375,29
24333,29
90334,29
1585,29
89705,29
19519,29
86127,29
92500,29
95982,29
73811,29
2382,29
14559,29
39379,29
35328,29
9199,29
40871,29
5096,29
95586,29
48747,29
96594,29
11251,29
37097,29
17346,29
26356,29
11992,29
93163,29
22915,29
97553,29
66587,29
57690,29
42060,29
84221,29
21288,29
10464,29
71518,29
51932,29
17004,29
82172,29
72318,29
75233,29
24098,29
73910,29
18641,29
21625,29
96504,29
35865,29
913,29
83293,29
74077,29
40475,29
3140,29
49045,29
99104,29
91893,29
6687,29
31202,29
55323,29
65661,29
57476,29
32113,29
71349,29
89558,29
87715,29
26275,29
14273,30
58747,30
57143,30
95491,30
77718,30
76485,30
62675,30
75736,30
8534,30
12499,30
18247,30
95062,30
1300,30
25956,30
4025,30
15948,30
45063,30
26203,30
64325,30
14659,30
20572,30
76695,30
24737,30
43040,30
31138,30
84208,30
16967,30
18863,30
93551,30
53087,30
42169,30
48153,30
34,30
58734,30
65070,30
44091,30
21122,30
56601,30
18646,30
47113,30
29159,30
21577,30
37535,30
95318,30
76687,30
7120,30
51952,30
4350,30
19311,30
25131,30
26816,30
32852,30
21290,30
56388,30
75166,30
4555,30
59183,30
4093,30
95407,30
59820,30
78883,30
88316,30
83104,30
4957,30
21905,30
42731,30
98610,30
66214,30
33297,30
23870,30
77482,30
95939,30
46445,30
38573,30
94104,30
9788,30
49381,31
18981,31
74012,31
45003,31
8848,31
81450,31
94553,31
23768,31
50704,31
21884,31
67175,31
66752,31
99776,31
35691,31
12564,31
76841,31
84198,31
76316,31
99521,31
74382,31
61882,31
65494,31
83763,31
13454,31
43851,31
32771,31
1026,31
45719,31
29823,31
44150,31
98132,31
83341,31
38516,31
48103,31
16065,31
80359,31
81078,31
30326,31
71544,31
49474,31
64971,31
49774,31
5129,31
1818,31
55853,31
95162,31
65412,31
49084,31
53028,31
59584,31
36772,31
54376,31
17631,31
44935,31
33360,31
75192,31
77360,31
33369,31
66084,31
61565,31
80698,31
16167,31
95645,31
78514,31
59134,31
43057,32
5802,32
92226,32
13848,32
77860,32
96872,32
74218,32
86433,32
49631,32
99431,32
32391,32
31720,32
17842,32
3512,32
15407,32
29944,32
46171,32
88445,32
3530,32
9986,32
4883,32
48829,32
30707,32
32781,32
71860,32
62674,32
7453,32
94538,32
30172,32
57826,32
67796,32
47547,32
16725,32
52849,32
68121,32
80815,32
47369,32
73775,32
2553,32
45885,32
21069,32
29786,32
77122,32
32980,32
77988,32
59267,32
51969,32
11591,32
45368,32
25010,32
52829,32
79126,32
93216,32
25392,32
68997,32
10659,32
14521,32
10978,32
91124,32
37874,32
56222,32
31182,32
21349,32
40496,32
88695,32
84874,32
29050,33
21259,33
85895,33
25892,33
80781,33
81802,33
95628,33
20076,33
48438,33
63857,33
10957,33
44503,33
55530,33
47911,33
89489,33
77088,33
52023,33
7808,33
76565,33
81351,33
66661,33
85512,33
91753,33
70958,33
19312,33
40333,33
66342,33
9452,33
69126,33
16811,33
71689,33
88477,33
38550,33
67464,33
99044,33
99439,33
82213,33
16203,33
94272,33
23982,33
99029,33
64552,33
88760,33
58261,33
86401,33
58522,33
72027,33
9801,33
7848,33
36398,33
82021,33
57375,33
47112,33
82236,33
85433,33
29564,33
2985,33
62141,33
53740,33
61787,33
94136,33
74084,33
30441,33
48106,34
97892,34
15025,34
30857,34
96416,34
85273,34
5091,34
98852,34
9749,34
96879,34
93561,34
62670,34
46095,34
99315,34
44183,34
92866,34
45139,34
86822,34
52698,34
15897,34
50724,34
24326,34
82946,34
72411,34
34497,34
18292,34
77400,34
73793,34
5888,34
77413,34
36735,34
57481,34
83037,34
86480,34
29419,34
22090,34
42378,34
54950,34
31556,34
80299,34
43753,34
62587,34
53479,34
89259,34
44730,34
20552,34
99506,34
19194,34
58952,34
3215,34
66464,34
7903,34
54698,34
32923,34
58301,34
61992,34
7416,34
26985,34
11356,34
97748,34
2538,34
47743,34
83557,34
33357,34
45862,34
94841,34
74622,34
97544,34
57671,34
62914,34
15408,34
78303,34
43865,34
67505,35
2728,35
4994,35
83781,35
9949,35
49375,35
69513,35
94455,35
3463,35
23356,35
6936,35
57789,35
49737,35
87083,35
58450,35
87100,35
85542,35
64945,35
40920,35
85124,35
65688,35
8259,35
36795,35
89277,35
76618,35
85597,35
24858,35
77727,35
96426,35
81556,35
86069,35
41844,35
318,35
14248,35
31955,35
86105,35
77062,35
42930,35
68547,35
85534,35
70874,35
96173,35
97101,35
21770,35
40256,35
89019,35
16461,35
32799,35
66371,35
14944,35
88570,35
92646,35
21636,35
85774,35
90997,35
1136,35
10017,35
89585,35
25884,35
10602,35
9987,35
95383,35
35601,35
95023,35
90426,35
93180,35
23818,35
92789,35
62936,35
1108,35
79320,35
76272,35
84764,35
64016,35
62630,35
33971,35
3486,36
28403,36
24768,36
10006,36
69612,36
82834,36
93951,36
15153,36
79521,36
52371,36
24304,36
1518,36
85854,36
93879,36
37769,36
12033,36
32261,36
16328,36
21373,36
97305,36
79245,36
24275,36
55566,36
58361,36
98930,36
62534,36
28196,36
51775,36
85079,36
38750,36
9542,36
92377,36
80045,36
6735,36
70194,36
13959,36
49187,36
54506,36
33719,36
32925,36
67374,36
43074,36
21281,36
37272,36
33020,36
78970,36
85975,36
50752,36
93243,36
49179,36
664,36
92878,36
53648,36
8674,36
16800,36
3924,36
28201,36
42866,36
36228,36
59013,36
13925,36
67356,36
39088,36
75122,36
72240,36
87199,36
25191,36
84795,36
95329,37
41110,37
6565,37
92916,37
86441,37
44754,37
29457,37
65600,37
34013,37
99192,37
70812,37
5226,37
75843,37
68038,37
1539,37
67570,37
76932,37
44260,37
15048,37
57117,37
61303,37
22529,37
9741,37
99069,37
5694,37
5445,37
17499,37
40781,37
9913,37
91534,37
44485,37
99393,37
14987,37
98611,37
29785,37
71032,37
44243,37
907,37
48194,37
98652,37
38049,37
65475,37
790,37
65758,37
36084,37
52114,37
8516,37
68043,37
54292,37
93492,37
77651,37
78367,37
50779,37
66975,37
66846,37
56660,37
68037,37
43855,37
46131,37
71362,37
93088,37
79077,37
82006,37
57613,37
33364,37
3437,37
50838,37
47587,37
86770,37
26029,37
95432,37
14342,37
75510,37
28551,37
17596,37
84857,37
98307,37
598,38
62426,38
3195,38
78515,38
7050,38
20710,38
89154,38
24068,38
13890,38
64474,38
15718,38
64617,38
14198,38
74097,38
3739,38
22608,38
13676,38
46028,38
67566,38
69610,38
81048,38
58739,38
29177,38
64299,38
88912,38
56083,38
47754,38
25817,38
57870,38
56838,38
39374,38
82287,38
62693,38
93628,38
70900,38
85845,38
71291,38
62064,38
2736,38
19891,38
438,38
10479,38
42281,38
93344,38
1040,38
41152,38
17038,38
1336,38
48550,38
30823,38
51982,38
72959,38
35311,38
55786,38
44639,38
90513,38
54496,38
32290,38
17997,38
55440,38
47451,38
36864,39
51834,39
96631,39
86473,39
95257,39
49417,39
94658,39
51842,39
48357,39
63407,39
94653,39
66417,39
96825,39
59156,39
38568,39
35195,39
70765,39
72122,39
28582,39
64850,39
71839,39
28082,39
79913,39
48425,39
42541,39
58384,39
5505,39
28473,39
47421,39
55777,39
74707,39
39935,39
83196,39
15430,39
46198,39
52111,39
57470,39
44732,39
11927,39
14272,39
13690,39
65518,39
75707,39
15682,39
21301,39
24075,39
97227,39
82843,39
56668,39
84105,39
81101,39
13356,39
4579,39
79568,39
58071,39
58957,39
75612,39
79926,39
51718,39
79972,39
3607,39
2639,39
49577,39
29089,39
29980,39
5141,39
44121,39
24373,39
33449,39
49976,39
14966,39
83662,39
41867,39
56048,40
81293,40
65460,40
24698,40
50196,40
68856,40
94369,40
86168,40
16484,40
38846,40
78294,40
15908,40
18341,40
55667,40
17265,40
3084,40
15044,40
21164,40
43436,40
92284,40
88674,40
27747,40
77585,40
89110,40
84144,40
25903,40
