"GiftId","TripId"
58744,16
5183,16
70530,16
34957,16
6123,16
37667,16
15187,16
30684,16
3225,16
58362,16
17111,16
51617,16
73187,16
10838,16
73237,16
60144,16
53459,16
57721,16
41320,16
6612,16
72649,17
74901,17
47199,17
43185,17
86061,17
27813,17
63089,17
84164,17
66477,17
47721,17
42590,17
18721,17
30144,17
71520,17
40658,17
93994,17
51541,17
43466,17
898,17
71686,17
61414,17
7025,17
45225,17
48437,17
28,17
41129,17
27156,17
22345,17
28209,17
55091,17
30191,17
92861,17
21824,17
43256,17
92666,17
56703,17
69116,17
19334,17
8786,17
49531,17
24689,17
10211,17
43291,17
14267,17
23781,17
11097,17
6148,17
26589,17
76598,17
29518,17
6635,17
7351,17
80675,17
64014,17
20589,17
93782,17
61468,17
5208,17
22486,17
13286,17
40722,17
22935,17
69536,18
9227,18
89700,18
66620,18
40551,18
83225,18
13517,18
87001,18
13246,18
52987,18
55882,18
10536,18
7091,18
76692,18
38257,18
79465,18
10115,18
73088,18
67882,18
44572,18
60783,18
75659,18
63488,18
78480,18
35208,18
32509,18
91722,18
5740,18
51596,18
81845,18
43216,18
26393,18
62257,18
63819,18
81622,18
8127,18
53547,18
75764,18
69738,18
19544,18
70561,18
70467,18
22449,18
9017,18
61647,18
25028,18
43081,18
61197,18
75714,18
83117,18
97032,18
6504,18
18414,18
23683,18
70981,18
34462,18
3799,18
49038,18
6611,18
57316,18
67589,18
6824,18
92970,18
84124,18
80838,18
24708,18
20613,18
18076,18
69115,18
96568,18
87082,18
20024,18
17983,18
88458,18
98596,18
15542,18
53754,18
31008,18
50942,19
38317,19
87765,19
98183,19
76660,19
64768,19
26539,19
13708,19
83146,19
95241,19
84844,19
60219,19
24631,19
24914,19
81683,19
44908,19
20870,19
93645,19
25033,19
58547,19
11983,19
55246,19
43631,19
13120,19
49322,19
22583,19
11489,19
34708,19
37200,19
11238,19
59281,19
78350,19
97168,19
20453,19
35210,19
91281,19
41024,19
2172,19
18094,19
97294,19
22227,19
76174,19
44612,19
81206,19
48141,19
81887,19
18715,19
91126,19
87128,19
99896,19
2089,19
85891,19
54892,19
22810,19
38146,19
75271,19
32254,19
15935,19
13459,19
61318,19
82589,19
94507,19
68407,20
87132,20
66772,20
4344,20
96081,20
76253,20
71091,20
74371,20
16117,20
95573,20
95626,20
43409,20
73373,20
92326,20
98723,20
55362,20
12022,20
89629,20
7359,20
9834,20
46271,20
7564,20
35622,20
66222,20
80553,20
78336,20
7852,20
71564,20
86193,20
99866,20
76466,20
47479,20
54579,20
2977,20
39524,20
35729,20
8375,20
73876,20
37719,20
62563,20
30362,20
72560,20
20700,20
3689,20
43811,20
30231,20
7854,20
9192,20
16617,20
14968,20
52325,20
75877,20
90909,20
21475,20
23520,20
58804,20
50361,20
16124,20
3174,20
69422,20
73420,20
89905,20
6368,20
31518,20
100,20
85922,20
46245,20
89970,20
96856,20
69331,20
15339,20
18237,20
90740,20
40,20
99851,20
43879,20
90999,20
13343,21
81818,21
9725,21
90051,21
97068,21
33649,21
63479,21
92826,21
5898,21
91292,21
72466,21
70667,21
97304,21
71973,21
57898,21
53289,21
25691,21
24780,21
88135,21
34842,21
46303,21
85309,21
13824,21
61047,21
28458,21
62388,21
33770,21
53342,21
84282,21
52906,21
95252,21
80021,21
35174,21
18587,21
59834,21
88328,21
42242,21
86808,21
19631,21
36582,21
2315,21
29837,21
57847,21
92718,21
48527,21
5516,21
74197,21
11872,21
36311,21
9184,21
85486,21
33049,21
3662,21
12208,21
96537,21
1347,21
63120,21
17791,22
12909,22
34372,22
10095,22
65078,22
14992,22
57803,22
15335,22
95302,22
50150,22
54992,22
52977,22
30971,22
21272,22
78126,22
45703,22
18408,22
18071,22
72545,22
60767,22
17724,22
87397,22
4535,22
73160,22
13549,22
49065,22
26786,22
20733,22
17224,22
31593,22
27301,22
49724,22
9978,22
81289,22
307,22
22726,22
45996,22
76471,22
77117,22
10946,22
34746,22
70310,22
90107,22
80088,22
88684,22
21783,22
57896,22
13642,22
7185,22
9460,22
57853,22
19354,22
75791,22
3511,22
51321,22
55266,22
18856,22
73587,22
66163,22
32961,22
99859,22
37652,22
95707,22
79255,22
88552,22
64921,22
20680,22
1533,22
93626,22
38713,22
14875,23
97197,23
58433,23
87254,23
79384,23
39871,23
22988,23
3668,23
94178,23
87179,23
39284,23
42526,23
44188,23
3362,23
14727,23
92424,23
34861,23
60443,23
16229,23
65287,23
57979,23
32263,23
34678,23
57925,23
43467,23
59718,23
4440,23
9833,23
88523,23
28598,23
92655,23
4129,23
75017,23
92379,23
38415,23
15360,23
1457,23
26977,23
92067,23
96538,23
75229,23
73626,23
48631,23
69321,23
53535,23
56050,23
30775,23
50934,23
20731,23
64943,23
13821,23
34719,23
20018,23
51326,23
6396,23
23267,23
50012,23
15683,23
13175,23
46740,23
87027,23
52812,23
98005,23
74778,23
81412,23
95244,23
38366,23
22348,23
68757,24
70464,24
80125,24
85565,24
33078,24
91592,24
94036,24
35939,24
80931,24
48557,24
23011,24
8323,24
77780,24
78465,24
26846,24
55441,24
80065,24
72520,24
72349,24
33825,24
41585,24
58582,24
42524,24
43918,24
56978,24
69402,24
9132,24
84464,24
13442,24
55294,24
13989,24
4763,24
7968,24
45592,24
42018,24
52068,24
14029,24
3754,24
54134,24
80977,24
22865,24
80252,24
53598,24
41555,24
16253,24
65482,24
39995,24
3046,24
69674,24
97972,24
30743,24
52678,24
2676,24
94620,24
31226,24
13827,24
86917,24
30578,24
70711,24
21483,24
87054,24
26135,24
73218,24
85225,24
11051,24
76944,24
3489,24
69363,24
19655,24
840,24
30674,24
3550,24
50666,24
86058,24
4061,25
76527,25
64772,25
51694,25
20443,25
45458,25
99522,25
67815,25
68494,25
36980,25
74816,25
81516,25
20740,25
15597,25
83064,25
87633,25
33260,25
90653,25
22742,25
83363,25
28855,25
78521,25
3937,25
91044,25
12796,25
52760,25
68266,25
59725,25
89519,25
53104,25
73536,25
55925,25
27788,25
68645,25
78106,25
66917,25
86877,25
80417,25
15157,25
48541,25
60850,25
87711,25
15789,25
83459,25
27969,25
44655,25
45946,25
69163,25
94500,25
91609,25
16890,25
10141,25
88418,25
32473,25
39743,25
60364,25
32525,25
6965,25
83829,25
9498,25
73757,25
57273,25
11494,26
73368,26
84527,26
84692,26
58898,26
92696,26
32648,26
46843,26
21376,26
80817,26
71413,26
59496,26
75015,26
95072,26
43640,26
48248,26
15580,26
37055,26
41323,26
59841,26
31946,26
15605,26
80744,26
25764,26
59664,26
2173,26
11588,26
70680,26
83607,26
92352,26
79903,26
13751,26
36391,26
14306,26
76391,26
14985,26
77606,26
20454,26
97198,26
47175,26
80674,26
85582,26
75330,26
61158,26
71934,26
27749,26
60355,26
98238,26
54928,26
82730,26
1019,26
54050,26
12768,26
53482,26
53671,26
21172,26
96801,26
78547,26
1722,26
51425,26
12308,26
18504,26
79156,26
77371,26
29102,26
20384,26
19382,26
2352,26
33953,27
69658,27
88524,27
57549,27
71363,27
2453,27
20658,27
43520,27
8031,27
24236,27
96575,27
14782,27
67139,27
21963,27
66340,27
28076,27
64329,27
49868,27
32793,27
63874,27
46135,27
65366,27
90711,27
69426,27
24677,27
78374,27
68512,27
61984,27
62213,27
71918,27
75476,27
43451,27
27834,27
61500,27
92978,27
54440,27
97910,27
70781,27
55130,27
39340,27
52541,27
68877,27
75854,27
87929,27
28508,27
39151,27
10493,27
83718,27
67686,27
9910,27
37134,27
29733,27
14623,27
58398,27
11275,27
15549,27
47252,27
88099,27
15734,27
30779,27
86025,28
56177,28
6146,28
61465,28
22868,28
77697,28
84744,28
37484,28
71172,28
56240,28
55488,28
83108,28
29344,28
95233,28
7380,28
36366,28
26481,28
38117,28
4963,28
56522,28
46307,28
47603,28
45886,28
39848,28
5955,28
2575,28
66155,28
98641,28
4705,28
72676,28
78847,28
96062,28
91419,28
84992,28
43543,28
49407,28
63753,28
33552,28
51539,28
11182,28
99224,28
32645,28
84000,28
31143,28
50950,28
62472,28
88895,28
51850,28
91530,28
89757,28
13918,28
81690,28
4898,28
79195,28
15958,28
49844,28
77842,28
34734,28
69353,28
54406,28
35104,28
53193,28
78355,28
81393,28
28586,28
74224,28
99893,28
10539,28
34831,28
59425,28
96456,28
71114,28
93950,28
7214,28
97119,28
99095,28
51458,28
17273,28
40032,28
13,28
18319,28
3595,28
68007,28
37451,28
60996,28
86887,28
42211,29
71959,29
76970,29
16952,29
27203,29
98507,29
37983,29
49198,29
51985,29
63647,29
41618,29
37496,29
31142,29
9179,29
32209,29
5383,29
53427,29
1545,29
15813,29
48214,29
52178,29
79879,29
21184,29
86400,29
72694,29
68656,29
69423,29
30136,29
97138,29
25555,29
71177,29
87085,29
97997,29
98522,29
90324,29
54314,29
39165,29
19717,29
39513,29
86928,29
81743,29
38234,29
81527,29
31317,29
74664,29
56118,29
77390,29
30864,29
17736,29
37248,29
9267,29
34251,29
86559,29
36784,29
90224,29
24467,29
42491,29
4405,29
26571,29
39258,29
36333,29
2279,29
14645,29
94767,29
56059,29
55928,29
21105,29
42161,30
9401,30
86333,30
55088,30
15068,30
73439,30
16477,30
90277,30
99271,30
39815,30
72205,30
58291,30
53263,30
18485,30
37364,30
62698,30
36477,30
60833,30
93416,30
38889,30
84607,30
25717,30
9646,30
67784,30
34321,30
63505,30
7838,30
54481,30
90111,30
43720,30
15087,30
28030,30
72333,30
75035,30
93624,30
49865,30
37621,30
65582,30
5271,30
89038,30
42222,30
77374,30
87862,30
35124,30
82924,30
70033,30
2782,30
9985,30
82003,30
48245,30
4540,30
43024,30
1071,30
12600,30
87917,30
54743,30
96662,30
42798,30
82587,30
4183,30
96857,30
65725,30
61547,30
17234,30
37445,30
95748,30
62901,30
25536,30
25137,30
26447,30
73205,31
12606,31
55039,31
87353,31
14607,31
86250,31
35255,31
55784,31
76422,31
3145,31
84384,31
94686,31
85982,31
88353,31
31301,31
21964,31
94770,31
35389,31
93053,31
51651,31
10177,31
86163,31
27010,31
32462,31
14468,31
78295,31
63334,31
42045,31
75334,31
15865,31
57421,31
81756,31
36798,31
51957,31
4236,31
70227,31
41627,31
18020,31
59890,31
94596,31
95334,31
62960,31
75644,31
7668,31
49909,31
42488,31
85218,31
9099,31
78863,31
77770,31
41663,31
2801,31
38526,31
75962,31
9501,32
29257,32
33812,32
72410,32
88453,32
11549,32
86231,32
129,32
41130,32
54793,32
79693,32
26629,32
21114,32
83460,32
24925,32
8091,32
31047,32
60312,32
2029,32
95808,32
24241,32
19733,32
88419,32
22355,32
59467,32
18629,32
30198,32
11847,32
56550,32
40071,32
74355,32
41125,32
75342,32
68224,32
83785,32
52588,32
76727,32
15486,32
11338,32
53749,32
41992,32
87184,32
26215,32
36060,32
71485,32
34688,32
99642,32
27733,32
86677,32
89978,32
80514,32
89329,32
63514,32
22002,32
75786,32
35399,32
93907,33
53432,33
45572,33
49477,33
36555,33
56642,33
12294,33
15247,33
98037,33
65002,33
55370,33
77183,33
12015,33
83552,33
65074,33
70196,33
25687,33
69466,33
17520,33
34955,33
81715,33
33393,33
36651,33
60714,33
79157,33
83906,33
11566,33
77535,33
68327,33
47505,33
77164,33
25435,33
46218,33
5920,33
87631,33
72198,33
3660,33
57355,33
43083,33
12264,33
83089,33
69338,33
52990,33
20876,33
13609,33
61216,33
52917,33
32913,33
32360,33
42724,33
40261,33
83362,33
65325,33
40911,33
56045,33
6122,33
47947,33
1106,33
9975,33
34622,33
28060,33
65032,33
86687,33
49000,33
11638,33
51900,33
73543,33
35341,33
94993,33
39148,33
5482,33
91659,33
43770,33
84542,33
39534,33
84069,33
62540,33
3143,33
98224,34
96130,34
22177,34
1521,34
33238,34
47412,34
64815,34
56131,34
3510,34
62044,34
969,34
10176,34
30790,34
81744,34
65571,34
86340,34
6637,34
92045,34
4704,34
96819,34
96163,34
95135,34
16502,34
54908,34
41101,34
24621,34
46632,34
77794,34
89074,34
94870,34
3121,34
64387,34
92516,34
70804,34
81620,34
66263,34
65625,34
49117,34
39109,34
77326,34
90484,34
78266,34
40049,34
84516,34
35930,34
94793,34
79965,34
29989,34
96999,34
54189,34
30015,34
2567,34
28499,34
46395,34
74783,34
8587,34
75363,35
66333,35
45872,35
18512,35
57646,35
36345,35
86968,35
10506,35
9562,35
55389,35
84117,35
52599,35
74750,35
13217,35
98690,35
83866,35
74613,35
8863,35
50488,35
74109,35
89002,35
37510,35
82340,35
83720,35
57174,35
81121,35
77278,35
35252,35
61925,35
62643,35
75802,35
502,35
73814,35
39112,35
89759,35
37873,35
67202,35
32304,35
42489,35
36193,35
79286,35
85446,35
99477,35
43971,35
84505,35
78837,35
86785,35
93778,35
34507,35
14210,35
90092,35
11721,35
93425,35
65489,35
20873,35
47087,35
77050,35
67335,35
22208,35
16245,35
50949,35
83993,35
39173,35
23015,35
95148,35
8097,35
83512,35
80753,35
311,35
25304,35
47270,35
35863,35
36685,35
40172,35
56021,35
4574,35
7862,35
2116,35
8051,35
97508,35
61576,35
15318,35
56531,35
56051,35
78858,35
34395,35
20728,35
96963,35
21336,35
26173,35
71578,35
21589,35
4438,35
70165,35
36449,35
75024,35
71946,36
25792,36
125,36
54349,36
53979,36
27648,36
98279,36
93353,36
32836,36
14439,36
88762,36
62366,36
79086,36
34240,36
58622,36
24562,36
51126,36
31725,36
10024,36
74843,36
21710,36
36238,36
27943,36
34935,36
11321,36
45632,36
71168,36
17722,36
96582,36
13759,36
78440,36
44569,36
73473,36
57153,36
30344,36
70276,36
21552,36
92081,36
98774,36
25138,36
20387,36
41912,36
62093,36
88867,36
68465,36
22788,36
71387,36
65755,36
41894,36
88931,36
32922,36
42564,36
39404,36
63544,36
12037,36
51084,36
52347,36
98094,36
102,36
76712,36
94113,36
18102,36
21043,37
16884,37
10228,37
1204,37
43843,37
93520,37
10311,37
18779,37
51129,37
52697,37
37679,37
76356,37
98646,37
66801,37
4257,37
90289,37
31158,37
39530,37
3837,37
23652,37
32345,37
82746,37
84976,37
15972,37
1873,37
44617,37
30709,37
90109,37
43464,37
84413,37
1252,37
47537,37
87042,37
1171,37
89214,37
84131,37
21131,37
56854,37
6065,37
91256,37
5125,37
41777,37
94668,37
45932,37
32134,37
21082,37
55479,37
91036,37
95246,37
54303,37
64270,37
68211,37
92,37
92742,37
73743,37
5179,37
7156,37
94417,37
5023,37
41647,37
33459,37
19138,37
72816,37
52684,37
82706,37
2507,37
16853,37
27398,37
19583,37
26033,37
84273,37
85880,37
32945,37
23615,37
34676,37
47545,37
18698,37
82457,37
48729,37
61270,37
14380,37
60855,37
81128,37
71935,37
59961,37
30311,38
1756,38
45468,38
49558,38
35061,38
27388,38
91891,38
32598,38
49966,38
66319,38
83923,38
98629,38
5865,38
51402,38
79984,38
67538,38
18200,38
48549,38
43980,38
84128,38
43058,38
38948,38
53680,38
38378,38
90760,38
29368,38
87944,38
61049,38
35985,38
81570,38
23867,38
90276,38
80593,38
59524,38
31462,38
10048,38
87580,38
9795,38
85127,38
15224,38
9548,38
45353,38
45331,38
37170,38
76863,38
81750,38
30022,38
1413,38
5324,38
59211,38
74184,38
89867,38
67827,38
42896,38
58967,38
85340,38
74263,38
53499,38
3436,38
27030,38
54587,38
75204,38
29118,38
22891,38
83775,38
62933,38
60166,38
51836,38
1255,38
84357,39
5604,39
84807,39
7404,39
23389,39
39591,39
23072,39
4889,39
31291,39
89620,39
113,39
49829,39
55166,39
16928,39
92290,39
15612,39
84715,39
26148,39
70060,39
2760,39
79726,39
19259,39
95013,39
10744,39
79625,39
47250,39
19629,39
20642,39
31564,39
99733,39
81237,39
59453,39
82528,39
48860,39
481,39
69840,39
41059,39
36644,39
43092,39
27839,39
35576,39
57837,39
19679,39
4792,39
62766,39
37117,39
8435,39
35793,39
33258,39
37392,39
82014,39
97547,39
87210,39
44804,39
57729,39
57166,39
22878,39
10295,39
30366,39
50858,39
37588,39
68218,39
48912,39
45446,39
38722,39
18488,39
4795,39
98117,39
55599,40
29470,40
58185,40
90562,40
7454,40
10318,40
58449,40
93213,40
26741,40
88001,40
46139,40
19075,40
74412,40
27354,40
55888,40
46293,40
40237,40
49457,40
51832,40
6062,40
36959,40
56212,40
44125,40
42146,40
71758,40
80624,40
8418,40
85515,40
54231,40
38985,40
54712,40
18648,40
12713,40
40545,40
48159,40
97845,40
55471,40
50140,40
29666,40
48575,40
14963,40
57992,40
50809,40
78180,40
2644,40
13888,40
6705,40
69505,40
15942,40
42856,40
54151,40
15715,40
97026,40
88241,40
12397,40
87734,40
411,40
